longitude,latitude,scrape_time
-5.53133,50.11683,2020-03-04T18:25:04Z
-5.53117,50.11683,2020-03-04T17:25:03Z
-5.53117,50.11683,2020-03-04T16:25:03Z
-5.53133,50.11683,2020-03-04T15:25:03Z
-5.53133,50.11683,2020-03-04T14:25:03Z
-5.53117,50.11683,2020-03-04T13:25:03Z
-5.53117,50.11683,2020-03-04T12:25:03Z
-5.53117,50.11683,2020-03-04T11:25:03Z
-5.53133,50.11683,2020-03-04T10:25:03Z
-5.53133,50.11683,2020-03-04T09:25:03Z
-5.53117,50.11683,2020-03-04T08:25:03Z
-5.53133,50.117,2020-03-04T07:25:03Z
-5.53133,50.11683,2020-03-04T06:25:03Z
-5.53133,50.11683,2020-03-04T05:25:03Z
-5.53117,50.11683,2020-03-04T04:25:03Z
-5.53117,50.11683,2020-03-04T03:25:03Z
-5.53117,50.11683,2020-03-04T02:25:03Z
-5.53117,50.117,2020-03-04T01:25:03Z
-5.53117,50.11683,2020-03-04T00:25:03Z
-5.53117,50.11683,2020-03-03T23:25:03Z
-5.53117,50.11683,2020-03-03T22:25:03Z
-5.53133,50.11683,2020-03-03T21:25:03Z
-5.53133,50.11683,2020-03-03T20:25:03Z
-5.53133,50.117,2020-03-03T19:25:03Z
-5.53133,50.11683,2020-03-03T18:25:03Z
-5.53133,50.11683,2020-03-03T17:25:03Z
-5.53133,50.11683,2020-03-03T16:25:03Z
-5.53117,50.11683,2020-03-03T15:25:03Z
-5.53117,50.11683,2020-03-03T14:25:03Z
-5.53117,50.11683,2020-03-03T13:25:03Z
-5.53117,50.11683,2020-03-03T12:25:03Z
-5.53117,50.117,2020-03-03T11:25:03Z
-5.53117,50.117,2020-03-03T10:25:03Z
-5.53133,50.11683,2020-03-03T09:25:03Z
-5.53117,50.11683,2020-03-03T08:25:03Z
-5.53133,50.11683,2020-03-03T07:25:03Z
-5.53117,50.11683,2020-03-03T06:25:03Z
-5.53117,50.11683,2020-03-03T05:25:03Z
-5.53117,50.11683,2020-03-03T04:25:03Z
-5.53133,50.11683,2020-03-03T03:25:03Z
-5.53133,50.11683,2020-03-03T02:25:03Z
-5.53133,50.11683,2020-03-03T01:25:03Z
-5.53133,50.11683,2020-03-03T00:25:04Z
-5.53133,50.11683,2020-03-02T23:25:03Z
-5.53133,50.11683,2020-03-02T22:25:04Z
-5.53133,50.11683,2020-03-02T21:25:04Z
-5.53133,50.11683,2020-03-02T20:25:03Z
-5.53133,50.117,2020-03-02T19:25:04Z
-5.53117,50.11683,2020-03-02T18:25:03Z
-5.53133,50.11683,2020-03-02T17:25:03Z
-5.53117,50.11683,2020-03-02T16:25:03Z
-5.53133,50.11683,2020-03-02T15:25:03Z
-5.53133,50.11683,2020-03-02T14:25:03Z
-5.53133,50.11683,2020-03-02T13:25:03Z
-5.53133,50.11683,2020-03-02T12:25:03Z
-5.53133,50.11683,2020-03-02T11:25:03Z
-5.53117,50.11683,2020-03-02T10:25:03Z
-5.53133,50.11683,2020-03-02T09:25:03Z
-5.53133,50.11683,2020-03-02T08:25:03Z
-5.53117,50.117,2020-03-02T07:25:03Z
-5.53117,50.11683,2020-03-02T06:25:04Z
-5.53133,50.11683,2020-03-02T05:25:03Z
-5.53133,50.11683,2020-03-02T04:25:03Z
-5.53133,50.11683,2020-03-02T03:25:03Z
-5.53133,50.11683,2020-03-02T02:25:03Z
-5.53133,50.11683,2020-03-02T01:25:03Z
-5.53133,50.11683,2020-03-02T00:25:02Z
-5.53133,50.11683,2020-03-01T23:25:03Z
-5.53133,50.11683,2020-03-01T22:25:03Z
-5.53117,50.11683,2020-03-01T21:25:03Z
-5.53133,50.11683,2020-03-01T20:25:03Z
-5.53133,50.11683,2020-03-01T19:25:02Z
-5.53117,50.11683,2020-03-01T18:25:02Z
-5.53117,50.11683,2020-03-01T17:25:03Z
-5.53117,50.11683,2020-03-01T16:25:03Z
-5.53133,50.11683,2020-03-01T15:25:03Z
-5.53117,50.11683,2020-03-01T14:25:03Z
-5.53117,50.11683,2020-03-01T13:25:03Z
-5.53117,50.11683,2020-03-01T12:25:03Z
-5.53117,50.11683,2020-03-01T11:25:03Z
-5.53133,50.11683,2020-03-01T10:25:03Z
-5.53117,50.11683,2020-03-01T09:25:03Z
-5.53133,50.11683,2020-03-01T08:25:03Z
-5.53117,50.11683,2020-03-01T07:25:04Z
-5.53133,50.11683,2020-03-01T06:25:03Z
-5.53133,50.117,2020-03-01T05:25:03Z
-5.53117,50.11683,2020-03-01T04:25:03Z
-5.53117,50.11683,2020-03-01T03:25:03Z
-5.53117,50.11683,2020-03-01T02:25:03Z
-5.53133,50.11683,2020-03-01T01:25:03Z
-5.53133,50.11683,2020-03-01T00:25:03Z
-5.53133,50.11683,2020-02-29T23:25:02Z
-5.53117,50.11683,2020-02-29T22:25:03Z
-5.53117,50.1168,2020-02-29T21:25:03Z
-5.53133,50.11683,2020-02-29T20:25:03Z
-5.53133,50.11683,2020-02-29T19:25:03Z
-5.53133,50.117,2020-02-29T18:25:03Z
-5.53133,50.117,2020-02-29T17:25:04Z
-5.53117,50.117,2020-02-29T16:25:03Z
-5.53117,50.117,2020-02-29T15:25:03Z
-5.53117,50.117,2020-02-29T14:25:03Z
-5.53117,50.11683,2020-02-29T13:25:03Z
-5.53117,50.11683,2020-02-29T12:25:03Z
-5.53117,50.11683,2020-02-29T11:25:03Z
-5.53117,50.117,2020-02-29T10:25:03Z
-5.53117,50.117,2020-02-29T09:25:03Z
-5.53117,50.117,2020-02-29T08:25:03Z
-5.53117,50.11683,2020-02-29T07:25:03Z
-5.53133,50.11683,2020-02-29T06:25:03Z
-5.53117,50.117,2020-02-29T05:25:03Z
-5.53117,50.11683,2020-02-29T04:25:03Z
-5.53117,50.11683,2020-02-29T03:25:03Z
-5.53117,50.11683,2020-02-29T02:25:03Z
-5.53133,50.11683,2020-02-29T01:25:03Z
-5.53133,50.11683,2020-02-29T00:25:03Z
-5.53133,50.11683,2020-02-28T23:25:03Z
-5.53133,50.11683,2020-02-28T22:25:03Z
-5.53133,50.11683,2020-02-28T21:25:03Z
-5.53117,50.117,2020-02-28T20:25:03Z
-5.53117,50.11683,2020-02-28T19:25:03Z
-5.53117,50.11683,2020-02-28T18:25:03Z
-5.53133,50.11683,2020-02-28T17:25:03Z
-5.53133,50.11683,2020-02-28T16:25:03Z
-5.53133,50.11683,2020-02-28T15:25:03Z
-5.53133,50.11683,2020-02-28T14:25:03Z
-5.53133,50.11683,2020-02-28T13:25:03Z
-5.53133,50.11683,2020-02-28T12:25:02Z
-5.53117,50.11683,2020-02-28T11:25:03Z
-5.53133,50.117,2020-02-28T10:25:03Z
-5.53133,50.11683,2020-02-28T09:25:03Z
-5.53117,50.117,2020-02-28T08:25:03Z
-5.53117,50.11683,2020-02-28T07:25:03Z
-5.53117,50.11683,2020-02-28T06:25:03Z
-5.53133,50.11683,2020-02-28T05:25:03Z
-5.53133,50.11683,2020-02-28T04:25:03Z
-5.53133,50.11683,2020-02-28T03:25:02Z
-5.53133,50.11683,2020-02-28T02:25:02Z
-5.53133,50.11683,2020-02-28T01:25:02Z
-5.53133,50.11683,2020-02-28T00:25:03Z
-5.53117,50.117,2020-02-27T23:25:03Z
-5.53117,50.117,2020-02-27T22:25:03Z
-5.53133,50.11683,2020-02-27T21:25:03Z
-5.53133,50.11683,2020-02-27T20:25:02Z
-5.53133,50.11683,2020-02-27T19:25:03Z
-5.53117,50.11683,2020-02-27T18:25:03Z
-5.53117,50.11683,2020-02-27T17:25:03Z
-5.53133,50.11683,2020-02-27T16:20:02Z
-5.53133,50.11683,2020-02-27T15:20:02Z
-5.53117,50.11683,2020-02-27T14:20:03Z
-5.53117,50.11683,2020-02-27T13:20:03Z
-5.53117,50.11683,2020-02-27T12:20:03Z
-5.53117,50.11683,2020-02-27T11:20:03Z
-5.53117,50.117,2020-02-27T10:20:04Z
-5.53117,50.11683,2020-02-27T09:20:03Z
-5.53133,50.11683,2020-02-27T08:20:04Z
-5.53133,50.11683,2020-02-27T07:20:03Z
-5.53117,50.11683,2020-02-27T06:20:03Z
-5.53117,50.11683,2020-02-27T05:20:03Z
-5.53117,50.11683,2020-02-27T04:20:03Z
-5.53133,50.11683,2020-02-27T03:20:03Z
-5.53133,50.11683,2020-02-27T02:20:03Z
-5.53133,50.11683,2020-02-27T01:20:02Z
-5.53117,50.117,2020-02-27T00:20:03Z
-5.53117,50.117,2020-02-26T23:20:03Z
-5.53133,50.11683,2020-02-26T22:20:03Z
-5.53133,50.11683,2020-02-26T21:20:03Z
-5.53133,50.11683,2020-02-26T20:20:03Z
-5.53117,50.11683,2020-02-26T19:20:03Z
-5.529,50.11767,2020-02-26T18:20:03Z
-5.53233,50.117,2020-02-26T17:20:03Z
-5.53217,50.11716,2020-02-26T16:20:03Z
-5.53217,50.11716,2020-02-26T15:20:03Z
-5.53217,50.11716,2020-02-26T14:20:03Z
-5.53217,50.11716,2020-02-26T13:20:03Z
-5.532,50.11716,2020-02-26T12:20:03Z
-5.532,50.11716,2020-02-26T11:20:03Z
-5.532,50.11716,2020-02-26T10:20:02Z
-5.53217,50.11716,2020-02-26T09:20:03Z
-5.53217,50.117,2020-02-26T08:20:03Z
-5.53217,50.117,2020-02-26T07:20:03Z
-5.53217,50.117,2020-02-26T06:20:03Z
-5.53217,50.117,2020-02-26T05:20:03Z
-5.53217,50.117,2020-02-26T04:20:03Z
-5.53217,50.11716,2020-02-26T03:20:03Z
-5.53217,50.117,2020-02-26T02:20:03Z
-5.53217,50.11716,2020-02-26T01:20:04Z
-5.53217,50.11716,2020-02-26T00:20:03Z
-5.53217,50.11716,2020-02-25T23:20:03Z
-5.53217,50.11716,2020-02-25T22:20:03Z
-5.53217,50.11716,2020-02-25T21:20:03Z
-5.53217,50.11716,2020-02-25T20:20:03Z
-5.532,50.11733,2020-02-25T19:20:03Z
-5.53233,50.117,2020-02-25T18:20:03Z
-5.53233,50.117,2020-02-25T17:20:03Z
-5.53217,50.117,2020-02-25T16:20:04Z
-5.53217,50.11716,2020-02-25T15:20:03Z
-5.53217,50.11716,2020-02-25T14:20:03Z
-5.532,50.11716,2020-02-25T13:20:04Z
-5.53217,50.11716,2020-02-25T12:20:03Z
-5.53217,50.117,2020-02-25T11:20:03Z
-5.53217,50.11716,2020-02-25T10:20:02Z
-5.53217,50.11716,2020-02-25T09:20:03Z
-5.53217,50.117,2020-02-25T08:20:03Z
-5.53217,50.11716,2020-02-25T07:20:03Z
-5.53217,50.11716,2020-02-25T06:20:03Z
-5.53217,50.11716,2020-02-25T05:20:04Z
-5.53217,50.11716,2020-02-25T04:20:03Z
-5.53217,50.11716,2020-02-25T03:20:04Z
-5.53217,50.11716,2020-02-25T02:20:03Z
-5.53217,50.11716,2020-02-25T01:20:04Z
-5.53217,50.11716,2020-02-25T00:20:03Z
-5.53217,50.117,2020-02-24T23:20:03Z
-5.53217,50.117,2020-02-24T22:20:03Z
-5.53217,50.11716,2020-02-24T21:20:03Z
-5.53217,50.117,2020-02-24T20:20:03Z
-5.53233,50.117,2020-02-24T19:20:03Z
-5.53217,50.117,2020-02-24T18:20:03Z
-5.53217,50.11716,2020-02-24T17:20:03Z
-5.53217,50.117,2020-02-24T16:20:03Z
-5.53217,50.11716,2020-02-24T15:20:03Z
-5.53217,50.117,2020-02-24T14:20:03Z
-5.532,50.11716,2020-02-24T13:20:03Z
-5.53217,50.11716,2020-02-24T12:20:03Z
-5.53217,50.117,2020-02-24T11:20:03Z
-5.53217,50.11716,2020-02-24T10:20:03Z
-5.53217,50.11716,2020-02-24T09:20:03Z
-5.53217,50.117,2020-02-24T08:20:03Z
-5.53217,50.11716,2020-02-24T07:20:03Z
-5.53217,50.117,2020-02-24T06:20:03Z
-5.53217,50.117,2020-02-24T05:20:03Z
-5.53217,50.117,2020-02-24T04:20:03Z
-5.53217,50.11716,2020-02-24T03:20:03Z
-5.53217,50.117,2020-02-24T02:20:03Z
-5.53217,50.117,2020-02-24T01:20:03Z
-5.53217,50.117,2020-02-24T00:20:03Z
-5.53217,50.117,2020-02-23T23:20:02Z
-5.53217,50.11716,2020-02-23T22:20:02Z
-5.53217,50.11716,2020-02-23T21:20:03Z
-5.53217,50.11716,2020-02-23T20:20:03Z
-5.53217,50.117,2020-02-23T19:20:02Z
-5.53217,50.117,2020-02-23T18:20:03Z
-5.53217,50.11716,2020-02-23T17:20:03Z
-5.53217,50.11716,2020-02-23T16:20:03Z
-5.53217,50.11716,2020-02-23T15:20:03Z
-5.53217,50.11716,2020-02-23T14:20:02Z
-5.53217,50.117,2020-02-23T13:20:03Z
-5.53217,50.11716,2020-02-23T12:20:03Z
-5.53217,50.11716,2020-02-23T11:20:02Z
-5.53217,50.11716,2020-02-23T10:20:03Z
-5.53217,50.11716,2020-02-23T09:20:03Z
-5.53217,50.11716,2020-02-23T08:20:03Z
-5.53217,50.11716,2020-02-23T07:20:03Z
-5.53217,50.11716,2020-02-23T06:20:03Z
-5.53217,50.11716,2020-02-23T05:20:03Z
-5.53217,50.11716,2020-02-23T04:20:03Z
-5.53217,50.117,2020-02-23T03:20:03Z
-5.53217,50.11716,2020-02-23T02:20:03Z
-5.53217,50.117,2020-02-23T01:20:03Z
-5.53217,50.117,2020-02-23T00:20:03Z
-5.53217,50.11716,2020-02-22T23:20:03Z
-5.53217,50.11716,2020-02-22T22:20:02Z
-5.53217,50.11716,2020-02-22T21:20:03Z
-5.53217,50.117,2020-02-22T20:20:02Z
-5.53217,50.11716,2020-02-22T19:20:03Z
-5.53217,50.117,2020-02-22T18:20:03Z
-5.53217,50.117,2020-02-22T17:20:03Z
-5.53217,50.11716,2020-02-22T16:20:03Z
-5.53217,50.11716,2020-02-22T15:20:02Z
-5.53217,50.11683,2020-02-22T14:20:03Z
-5.53217,50.117,2020-02-22T13:20:02Z
-5.53217,50.117,2020-02-22T12:20:03Z
-5.53217,50.11716,2020-02-22T11:20:03Z
-5.53217,50.11716,2020-02-22T10:20:03Z
-5.53217,50.117,2020-02-22T09:20:03Z
-5.53217,50.11716,2020-02-22T08:20:02Z
-5.53217,50.11716,2020-02-22T07:20:03Z
-5.53217,50.11716,2020-02-22T06:20:09Z
-5.53217,50.11716,2020-02-22T05:20:03Z
-5.53217,50.11716,2020-02-22T04:20:03Z
-5.53217,50.11716,2020-02-22T03:20:03Z
-5.53217,50.11716,2020-02-22T02:20:03Z
-5.53217,50.11716,2020-02-22T01:20:03Z
-5.53217,50.117,2020-02-22T00:20:03Z
-5.53217,50.11716,2020-02-21T23:20:03Z
-5.53217,50.11716,2020-02-21T22:20:03Z
-5.53217,50.11716,2020-02-21T21:20:03Z
-5.532,50.11733,2020-02-21T20:20:03Z
-5.532,50.11716,2020-02-21T19:20:04Z
-5.53217,50.117,2020-02-21T18:20:03Z
-5.53217,50.117,2020-02-21T17:20:03Z
-5.53217,50.11733,2020-02-21T16:20:03Z
-5.53217,50.11716,2020-02-21T15:20:03Z
-5.53217,50.11716,2020-02-21T14:20:03Z
-5.53217,50.11716,2020-02-21T13:20:04Z
-5.53217,50.11716,2020-02-21T12:20:03Z
-5.532,50.11716,2020-02-21T11:20:03Z
-5.532,50.11716,2020-02-21T10:20:03Z
-5.53217,50.117,2020-02-21T09:20:02Z
-5.53217,50.117,2020-02-21T08:20:03Z
-5.53217,50.117,2020-02-21T07:20:03Z
-5.53217,50.117,2020-02-21T06:20:03Z
-5.53217,50.117,2020-02-21T05:20:03Z
-5.53217,50.117,2020-02-21T04:20:03Z
-5.532,50.11716,2020-02-21T03:20:03Z
-5.53217,50.117,2020-02-21T02:20:02Z
-5.53217,50.117,2020-02-21T01:20:03Z
-5.53217,50.11716,2020-02-21T00:20:03Z
-5.53217,50.117,2020-02-20T23:20:03Z
-5.53217,50.117,2020-02-20T22:20:03Z
-5.53217,50.11716,2020-02-20T21:20:03Z
-5.532,50.11716,2020-02-20T20:20:03Z
-5.532,50.11716,2020-02-20T19:20:03Z
-5.53217,50.117,2020-02-20T18:20:03Z
-5.53217,50.11716,2020-02-20T17:20:03Z
-5.53217,50.117,2020-02-20T16:20:03Z
-5.53217,50.11716,2020-02-20T15:20:03Z
-5.53217,50.11716,2020-02-20T14:20:03Z
-5.53217,50.117,2020-02-20T13:20:03Z
-5.53217,50.11716,2020-02-20T12:20:03Z
-5.53217,50.117,2020-02-20T11:20:03Z
-5.532,50.11716,2020-02-20T10:20:03Z
-5.53217,50.11716,2020-02-20T09:20:03Z
-5.53217,50.11716,2020-02-20T08:20:03Z
-5.53217,50.11716,2020-02-20T07:20:03Z
-5.53217,50.11716,2020-02-20T06:20:03Z
-5.53217,50.117,2020-02-20T05:20:03Z
-5.53217,50.117,2020-02-20T04:20:03Z
-5.53217,50.117,2020-02-20T03:20:03Z
-5.53217,50.117,2020-02-20T02:20:04Z
-5.53217,50.117,2020-02-20T01:20:03Z
-5.53217,50.117,2020-02-20T00:20:03Z
-5.53217,50.11716,2020-02-19T23:20:03Z
-5.53217,50.117,2020-02-19T22:20:03Z
-5.53217,50.11716,2020-02-19T21:20:03Z
-5.53217,50.11716,2020-02-19T20:20:04Z
-5.53233,50.117,2020-02-19T19:20:04Z
-5.53217,50.11716,2020-02-19T18:20:03Z
-5.53217,50.11716,2020-02-19T17:20:03Z
-5.53217,50.117,2020-02-19T16:20:04Z
-5.53217,50.11716,2020-02-19T15:20:03Z
-5.53217,50.117,2020-02-19T14:20:03Z
-5.53217,50.11716,2020-02-19T13:20:04Z
-5.53217,50.11716,2020-02-19T12:20:03Z
-5.53217,50.117,2020-02-19T11:20:04Z
-5.53217,50.11716,2020-02-19T10:20:04Z
-5.53217,50.11716,2020-02-19T09:20:03Z
-5.53217,50.117,2020-02-19T08:20:03Z
-5.53217,50.117,2020-02-19T07:20:03Z
-5.53217,50.117,2020-02-19T06:20:03Z
-5.53217,50.117,2020-02-19T05:20:03Z
-5.53217,50.11716,2020-02-19T04:20:03Z
-5.53217,50.11716,2020-02-19T03:20:03Z
-5.53217,50.117,2020-02-19T02:20:03Z
-5.53217,50.117,2020-02-19T01:20:03Z
-5.53217,50.11716,2020-02-19T00:20:03Z
-5.53217,50.11716,2020-02-18T23:20:03Z
-5.53217,50.117,2020-02-18T22:20:03Z
-5.53217,50.117,2020-02-18T21:20:03Z
-5.53217,50.117,2020-02-18T20:20:03Z
-5.53233,50.117,2020-02-18T19:20:03Z
-5.53217,50.11716,2020-02-18T18:20:03Z
-5.53217,50.117,2020-02-18T17:20:03Z
-5.53217,50.117,2020-02-18T16:20:04Z
-5.53217,50.11716,2020-02-18T15:20:03Z
-5.53217,50.11716,2020-02-18T14:20:03Z
-5.53217,50.117,2020-02-18T13:20:03Z
-5.53217,50.117,2020-02-18T12:20:03Z
-5.53217,50.117,2020-02-18T11:20:03Z
-5.53217,50.117,2020-02-18T10:20:03Z
-5.53217,50.117,2020-02-18T09:20:03Z
-5.53217,50.117,2020-02-18T08:20:03Z
-5.53217,50.117,2020-02-18T07:20:03Z
-5.53217,50.117,2020-02-18T06:20:03Z
-5.53217,50.117,2020-02-18T05:20:02Z
-5.53217,50.117,2020-02-18T04:20:03Z
-5.53233,50.117,2020-02-18T03:20:03Z
-5.53217,50.117,2020-02-18T02:20:03Z
-5.53217,50.117,2020-02-18T01:20:03Z
-5.53217,50.117,2020-02-18T00:20:03Z
-5.53217,50.11716,2020-02-17T23:20:03Z
-5.53217,50.11716,2020-02-17T22:20:03Z
-5.53217,50.11716,2020-02-17T21:20:03Z
-5.53217,50.11716,2020-02-17T20:20:04Z
-5.53233,50.11716,2020-02-17T19:20:03Z
-5.53233,50.11716,2020-02-17T18:20:03Z
-5.53217,50.11716,2020-02-17T17:20:03Z
-5.53217,50.11716,2020-02-17T16:20:03Z
-5.53217,50.11716,2020-02-17T15:20:03Z
-5.53217,50.117,2020-02-17T14:20:03Z
-5.53217,50.11716,2020-02-17T13:20:03Z
-5.53217,50.117,2020-02-17T12:20:03Z
-5.532,50.11716,2020-02-17T11:20:04Z
-5.53217,50.11716,2020-02-17T10:20:03Z
-5.53217,50.11716,2020-02-17T09:20:03Z
-5.53217,50.117,2020-02-17T08:20:03Z
-5.53217,50.11716,2020-02-17T07:20:03Z
-5.53217,50.11716,2020-02-17T06:20:04Z
-5.53217,50.11716,2020-02-17T05:20:03Z
-5.53217,50.11716,2020-02-17T04:20:03Z
-5.53217,50.11716,2020-02-17T03:20:03Z
-5.53217,50.11716,2020-02-17T02:20:03Z
-5.53217,50.11716,2020-02-17T01:20:03Z
-5.53217,50.117,2020-02-17T00:20:03Z
-5.53217,50.11716,2020-02-16T23:20:03Z
-5.53217,50.11716,2020-02-16T22:20:03Z
-5.53217,50.11716,2020-02-16T21:20:03Z
-5.53217,50.117,2020-02-16T20:20:03Z
-5.532,50.11716,2020-02-16T19:20:03Z
-5.53233,50.117,2020-02-16T18:20:03Z
-5.53217,50.11716,2020-02-16T17:20:03Z
-5.53217,50.117,2020-02-16T16:20:04Z
-5.53217,50.11716,2020-02-16T15:20:03Z
-5.532,50.11716,2020-02-16T14:20:03Z
-5.53217,50.11716,2020-02-16T13:20:03Z
-5.53217,50.11716,2020-02-16T12:20:03Z
-5.53217,50.11716,2020-02-16T11:20:03Z
-5.53217,50.11716,2020-02-16T10:20:03Z
-5.53217,50.117,2020-02-16T09:20:03Z
-5.53217,50.117,2020-02-16T08:20:03Z
-5.53217,50.11716,2020-02-16T07:20:03Z
-5.53217,50.11716,2020-02-16T06:20:04Z
-5.53217,50.117,2020-02-16T05:20:03Z
-5.53217,50.11716,2020-02-16T04:20:04Z
-5.53217,50.117,2020-02-16T03:20:03Z
-5.53217,50.117,2020-02-16T02:20:03Z
-5.53217,50.117,2020-02-16T01:20:03Z
-5.53217,50.1172,2020-02-16T00:20:03Z
-5.53217,50.117,2020-02-15T23:20:03Z
-5.53233,50.117,2020-02-15T22:20:03Z
-5.53233,50.117,2020-02-15T21:20:03Z
-5.53233,50.117,2020-02-15T20:20:03Z
-5.53217,50.11716,2020-02-15T19:20:04Z
-5.53217,50.11716,2020-02-15T18:20:03Z
-5.53217,50.117,2020-02-15T17:20:04Z
-5.53217,50.117,2020-02-15T16:20:03Z
-5.53217,50.11716,2020-02-15T15:20:03Z
-5.532,50.11716,2020-02-15T14:20:03Z
-5.53217,50.117,2020-02-15T13:20:03Z
-5.53217,50.11716,2020-02-15T12:20:03Z
-5.53217,50.11716,2020-02-15T11:20:03Z
-5.53217,50.11716,2020-02-15T10:20:03Z
-5.53217,50.11716,2020-02-15T09:20:03Z
-5.53217,50.11716,2020-02-15T08:20:03Z
-5.53217,50.11716,2020-02-15T07:20:04Z
-5.53217,50.11716,2020-02-15T06:20:03Z
-5.53217,50.11716,2020-02-15T05:20:03Z
-5.53217,50.11716,2020-02-15T04:20:03Z
-5.53217,50.11716,2020-02-15T03:20:03Z
-5.53217,50.11716,2020-02-15T02:20:03Z
-5.53217,50.11716,2020-02-15T01:20:03Z
-5.53217,50.11716,2020-02-15T00:20:03Z
-5.53217,50.11716,2020-02-14T23:20:04Z
-5.53217,50.11716,2020-02-14T22:20:03Z
-5.53217,50.11716,2020-02-14T21:20:03Z
-5.53217,50.11716,2020-02-14T20:20:02Z
-5.53217,50.117,2020-02-14T19:20:03Z
-5.53217,50.117,2020-02-14T18:20:02Z
-5.53217,50.11716,2020-02-14T17:20:03Z
-5.53217,50.117,2020-02-14T16:20:03Z
-5.53217,50.117,2020-02-14T15:20:03Z
-5.53217,50.117,2020-02-14T14:20:03Z
-5.53217,50.11716,2020-02-14T13:20:03Z
-5.53217,50.117,2020-02-14T12:20:03Z
-5.53217,50.117,2020-02-14T11:20:03Z
-5.53217,50.117,2020-02-14T10:20:03Z
-5.53217,50.11716,2020-02-14T09:20:03Z
-5.53217,50.11716,2020-02-14T08:20:04Z
-5.53217,50.11716,2020-02-14T07:20:03Z
-5.53217,50.11716,2020-02-14T06:20:03Z
-5.53217,50.11683,2020-02-14T05:20:03Z
-5.53233,50.117,2020-02-14T04:20:04Z
-5.53217,50.117,2020-02-14T03:20:03Z
-5.53217,50.117,2020-02-14T02:20:04Z
-5.53217,50.117,2020-02-14T01:20:03Z
-5.53217,50.117,2020-02-14T00:20:03Z
-5.53217,50.117,2020-02-13T23:20:03Z
-5.53217,50.117,2020-02-13T22:20:03Z
-5.53217,50.117,2020-02-13T21:20:03Z
-5.532,50.11716,2020-02-13T20:20:03Z
-5.53217,50.117,2020-02-13T19:20:03Z
-5.53217,50.117,2020-02-13T18:20:03Z
-5.53217,50.11716,2020-02-13T17:20:03Z
-5.53217,50.11716,2020-02-13T16:20:03Z
-5.53217,50.11716,2020-02-13T15:20:03Z
-5.53217,50.117,2020-02-13T14:20:03Z
-5.53217,50.117,2020-02-13T13:20:03Z
-5.53217,50.11716,2020-02-13T12:20:03Z
-5.53217,50.11716,2020-02-13T11:20:03Z
-5.53217,50.11716,2020-02-13T10:20:03Z
-5.53217,50.11716,2020-02-13T09:20:03Z
-5.53217,50.11716,2020-02-13T08:20:03Z
-5.53217,50.117,2020-02-13T07:20:03Z
-5.53217,50.11716,2020-02-13T06:20:03Z
-5.53217,50.11716,2020-02-13T05:20:03Z
-5.53233,50.117,2020-02-13T04:20:03Z
-5.53217,50.11716,2020-02-13T03:20:03Z
-5.53217,50.11716,2020-02-13T02:20:03Z
-5.53217,50.11716,2020-02-13T01:20:03Z
-5.53217,50.11716,2020-02-13T00:20:03Z
-5.53217,50.1172,2020-02-12T23:20:03Z
-5.53217,50.1172,2020-02-12T22:20:03Z
-5.53217,50.1172,2020-02-12T21:20:03Z
-5.5325,50.11667,2020-02-12T20:20:03Z
-5.53217,50.1172,2020-02-12T19:20:04Z
-5.53217,50.1172,2020-02-12T18:20:03Z
-5.53217,50.117,2020-02-12T17:20:03Z
-5.53217,50.117,2020-02-12T16:20:05Z
-5.53217,50.117,2020-02-12T15:20:03Z
-5.53217,50.11716,2020-02-12T14:20:03Z
-5.53217,50.11716,2020-02-12T13:20:02Z
-5.53217,50.11716,2020-02-12T12:20:03Z
-5.53217,50.11716,2020-02-12T11:20:03Z
-5.53217,50.11716,2020-02-12T10:20:03Z
-5.53217,50.117,2020-02-12T09:20:02Z
-5.53217,50.11716,2020-02-12T08:20:03Z
-5.53217,50.117,2020-02-12T07:20:03Z
-5.53217,50.117,2020-02-12T06:20:03Z
-5.53217,50.117,2020-02-12T05:20:03Z
-5.53233,50.117,2020-02-12T04:20:03Z
-5.53217,50.11716,2020-02-12T03:20:03Z
-5.53217,50.11716,2020-02-12T02:20:03Z
-5.53217,50.117,2020-02-12T01:20:03Z
-5.53217,50.117,2020-02-12T00:20:03Z
-5.53217,50.11716,2020-02-11T23:20:03Z
-5.53217,50.117,2020-02-11T22:20:03Z
-5.53217,50.117,2020-02-11T21:20:03Z
-5.53217,50.117,2020-02-11T20:20:03Z
-5.53217,50.117,2020-02-11T19:20:03Z
-5.53217,50.11716,2020-02-11T18:20:03Z
-5.53217,50.11716,2020-02-11T17:20:02Z
-5.53217,50.11716,2020-02-11T16:20:03Z
-5.53233,50.117,2020-02-11T15:20:03Z
-5.53217,50.117,2020-02-11T14:20:02Z
-5.53217,50.11716,2020-02-11T13:20:03Z
-5.53217,50.11716,2020-02-11T12:20:03Z
-5.53217,50.117,2020-02-11T11:20:03Z
-5.53217,50.117,2020-02-11T10:20:03Z
-5.53217,50.117,2020-02-11T09:20:03Z
-5.53217,50.11716,2020-02-11T08:20:03Z
-5.53217,50.11716,2020-02-11T07:20:03Z
-5.53217,50.117,2020-02-11T06:20:04Z
-5.53217,50.11716,2020-02-11T05:20:03Z
-5.53217,50.117,2020-02-11T04:20:03Z
-5.53217,50.117,2020-02-11T03:20:03Z
-5.53217,50.117,2020-02-11T02:20:03Z
